weight,year,age,sex,education,race,asset_total,asset_housing,debt_total,debt_housing,income
6075.8098019,2004,60,male,no college,white,243546.25,158972.75,48200.54,10174.26,66613.23
9275.6645782,2004,40,male,some college,white,444856.63,316673.72,228920.76,169147.01,78368.51
1091.4130189,2004,33,male,no college,white,2500959.3,476918.25,378355.15,315401.94,84899.21
11302.976544,2004,53,male,no college,Hispanic,289966.3,279792.04,8902.47,0,50939.53
26.534032826,2004,76,male,college degree,white,59336261.03,1526138.4,0,0,1345326.02
349.92620933,2004,57,male,no college,white,1264151.31,763069.2,0,0,190696.7
6862.6855505,2004,73,female,some college,white,5506.82,0,445.12,0,14367.56
7316.3809097,2004,48,male,college degree,white,495740.62,192039.08,130357.66,109373.25,75756.22
7871.0477376,2004,74,male,no college,white,599664.29,108101.47,0,0,58123.31
7414.4070607,2004,34,female,no college,black,1907.67,0,0,0,10449.13
9711.9311544,2004,50,male,no college,black,234007.89,92840.09,114.46,0,5224.57
5590.8419642,2004,23,male,some college,white,22574.13,0,0,0,10840.98
8055.7979193,2004,53,female,some college,white,464073.25,362457.87,203739.48,184408.39,77715.44
5105.0157964,2004,62,male,no college,white,859978.99,55640.46,58501.97,0,131920.32
3740.2621299,2004,42,male,college degree,white,2307648.44,356098.96,268346,241638.58,261228.35
2709.5189236,2004,48,female,college degree,white,2830605.2,667685.55,775151.13,365001.43,124083.47
4978.8143784,2004,43,male,some college,black,27724.85,0,7376.34,0,94042.21
7409.5528955,2004,35,male,college degree,white,307008.17,267074.22,258006.41,223833.63,101879.06
835.05054649,2004,52,male,college degree,white,688924.31,381534.6,254356.4,254356.4,94042.21
6050.995007,2004,56,male,no college,other,333461.24,161516.31,61045.54,61045.54,69225.51
8675.8135706,2004,56,female,some college,white,4845.49,0,2289.21,0,8489.92
6980.1589856,2004,65,male,college degree,black,751864.8,610455.36,333206.88,330663.32,117552.76
5000.2363089,2004,62,male,no college,white,109627.61,82665.83,30522.77,30522.77,49633.39
6254.5830333,2004,37,male,no college,white,87498.6,0,19865.23,0,57470.24
6259.0941753,2004,57,male,some college,white,1231339.33,445123.7,22256.19,19076.73,82286.93
7109.2303483,2004,70,male,some college,white,281890.48,158972.75,48772.84,20984.4,94042.21
8128.1484472,2004,44,female,no college,white,335368.91,279792.04,63.59,0,52245.67
3689.0474987,2004,51,female,no college,white,4769.18,0,12310.85,0,26122.84
789.88845626,2004,54,female,college degree,white,678915.39,254356.4,249269.27,216202.94,105797.48
2526.0479262,2004,43,male,college degree,white,2068451.68,572301.9,368816.78,368816.78,139757.17
6938.9078373,2004,49,female,some college,other,122218.25,0,1526.14,0,91429.92
940.79949739,2004,52,male,college degree,Hispanic,2228543.6,394252.42,12717.82,0,325229.3
5689.7539488,2004,57,female,some college,black,25969.79,0,0,0,39184.25
312.94385783,2004,58,male,college degree,white,14581489.35,716013.27,6786635.73,357370.74,141063.31
7988.2474696,2004,26,male,no college,Hispanic,97304.04,89024.74,87625.78,78850.48,35265.83
7493.2702865,2004,73,male,some college,white,217474.72,127178.2,0,0,0
3457.9417934,2004,69,male,college degree,white,1617452.35,59614.78,381.53,0,144981.74
7081.0906116,2004,24,female,some college,black,6613.27,0,14752.67,0,2481.67
5524.0047343,2004,40,male,college degree,white,525373.14,286150.95,285260.7,250541.05,165880
6686.4149511,2004,43,male,some college,white,231235.4,146254.93,172962.35,132265.33,66613.23
8297.0588169,2004,79,female,no college,black,66769.83,63589.1,0,0,11232.82
4088.100673,2004,48,male,no college,white,6486.09,0,8648.12,0,71837.8
22.035370253,2004,63,male,college degree,white,19706262.1,508712.8,0,0,1188589.01
7795.5244899,2004,43,male,no college,white,330408.96,165331.66,136335.03,100470.78,130614.18
19.817949485,2004,64,male,college degree,white,49711414.84,2543564,15261.38,0,4702110.36
328.46547924,2004,43,male,college degree,white,4280818.21,1271782,337022.23,337022.23,1306141.77
223.71023098,2004,58,male,college degree,white,14663900.82,0,0,0,625641.91
2297.0539044,2004,39,male,college degree,black,16093129.44,1907673,1112809.25,1045404.8,0
7446.3065648,2004,31,female,no college,black,44003.66,31794.55,36118.61,27979.2,22204.41
6274.9435543,2004,26,male,college degree,white,29505.34,0,16533.17,0,22204.41
18.875803892,2004,76,male,college degree,white,30143776.98,2454539.26,1426939.4,1103906.78,679193.72
13246.483182,2004,91,female,no college,white,2361699.18,1589727.5,0,0,45714.96
9527.6211412,2004,41,male,college degree,white,483976.64,197126.21,122091.07,122091.07,62694.8
9589.3403621,2004,24,female,no college,white,181356.11,152613.84,164568.59,137352.46,30041.26
5680.6182195,2004,48,male,no college,Hispanic,14981.59,12717.82,0,0,31347.4
8753.7722246,2004,36,male,no college,white,438790.23,156429.19,107847.11,90296.52,87511.5
6816.7538349,2004,18,female,no college,black,12.72,0,0,0,5485.8
8202.65539,2004,43,male,no college,white,148035.42,101742.56,91135.9,85209.39,52245.67
9600.6196539,2004,84,male,no college,Hispanic,64097.81,57230.19,1246.35,0,20898.27
5555.9367588,2004,52,female,some college,white,2289.21,0,1271.78,0,27428.98
6448.3211346,2004,69,male,some college,white,150578.99,76306.92,2670.74,0,109715.91
9152.0029413,2004,63,male,no college,white,114333.2,89024.74,12717.82,5723.02,41796.54
3999.7354794,2004,42,male,college degree,other,1482007.57,763069.2,324304.41,286150.95,229880.95
7496.6408821000005,2004,48,male,some college,black,163805.52,152613.84,120183.4,76306.92,71837.8
224.5756583,2004,84,male,college degree,white,55236035.86,1996697.74,0,0,711847.26
5144.772894,2004,56,male,college degree,white,442707.31,286150.95,286532.48,254356.4,77062.36
10886.223189,2004,78,female,no college,white,51888.71,31794.55,18822.37,17804.95,24816.69
8558.2201838,2004,47,female,no college,black,238484.56,225105.41,85209.39,85209.39,18285.98
1485.5121993,2004,58,male,college degree,white,3006492.65,508712.8,76306.92,76306.92,99266.77
170.16483507,2004,52,male,college degree,white,6868513.05,1017425.6,0,0,589069.94
4125.0585546,2004,52,male,college degree,Hispanic,7757.87,0,0,0,19592.13
761.99433352,2004,41,male,no college,white,1534532.16,532876.66,138624.24,125906.42,109715.91
13041.20585,2004,83,female,college degree,white,424393.65,317945.5,3179.46,0,56164.1
4690.1375365,2004,50,male,college degree,white,17487,0,3878.94,0,47021.1
9487.1331776,2004,21,male,no college,Hispanic,12641.51,0,0,0,32653.54
6265.3783774,2004,22,male,no college,white,9678.26,0,0,0,19592.13
5153.1719645,2004,38,female,some college,black,22892.08,0,53414.84,0,58776.38
1448.1915773,2004,49,male,college degree,white,5318592.33,413329.15,356098.96,228920.76,235105.52
4614.5465737,2004,50,female,no college,black,63.59,0,6358.91,0,20898.27
29.615228273,2004,58,female,college degree,white,45951391.36,3764474.72,0,0,3108617.4
4772.7778194,2004,28,female,no college,white,127.18,0,0,0,32653.54
5550.2863589,2004,39,male,some college,white,341473.47,317945.5,36347.53,35609.9,52245.67
7893.5651662,2004,29,male,some college,white,271271.1,203485.12,169147.01,169147.01,91429.92
6189.0432027,2004,55,male,college degree,white,1234900.32,432405.88,237823.23,235279.67,147594.02
28.345168543,2004,53,male,college degree,white,24343179.28,4451237,1805930.44,1195475.08,1078873.1
6376.9591763,2004,39,male,college degree,white,312794.78,146254.93,190385.77,117894.19,57470.24
13246.483182,2004,42,male,college degree,white,1762308.32,305227.68,83937.61,83937.61,185472.13
4125.9786871,2004,29,male,no college,black,24036.68,0,0,0,54857.95
672.53747788,2004,51,female,college degree,white,1818839.03,1208192.9,190767.3,190767.3,225962.53
515.25730574,2004,45,male,college degree,white,1546741.27,381534.6,25.44,0,975687.9
6747.938353,2004,67,male,no college,white,104286.12,35609.9,1360.81,0,73143.94
8113.2146769,2004,31,male,college degree,white,209844.03,203485.12,90296.52,81394.05,27428.98
8246.4659685,2004,28,male,college degree,white,415618.36,363729.65,246916.48,226377.2,116246.62
6735.576062,2004,55,female,some college,white,146763.64,133537.11,105112.78,68676.23,50939.53
7403.3889562,2004,23,male,no college,white,62826.03,0,28106.38,0,111022.05
1288.7147215,2004,51,male,college degree,Hispanic,10964159.81,585019.72,0,0,457149.62
7576.4258333,2004,37,male,some college,white,242223.6,184408.39,185934.53,150197.45,96654.49
992.73553109,2004,48,male,college degree,Hispanic,4456324.13,1017425.6,450210.83,323032.63,496333.87
9243.5570038,2004,35,male,some college,white,307771.24,235279.67,193183.69,165331.66,97960.63
4.465041432,2004,49,male,college degree,white,672722315.81,23489813.55,0,0,133644425.51
19.850745174,2004,71,male,college degree,white,92327049.19,12717820.01,0,0,2285748.09
269.20941469,2004,54,male,college degree,white,3543820.54,1271782,254356.4,254356.4,513313.71
5909.0333503,2004,48,male,college degree,white,1428974.26,572301.9,89024.74,89024.74,313474.02
8857.5488858,2004,53,female,some college,other,3179.46,0,356.1,0,37878.11
4112.2837625,2004,36,male,college degree,white,1964458.07,389165.29,427445.93,291238.08,380087.25
564.65760415,2004,42,male,college degree,white,1217349.73,406970.24,337022.23,311586.59,260758.14
12749.079517,2004,76,male,college degree,white,442834.49,381534.6,322396.74,213659.38,99266.77
7347.505952,2004,23,male,college degree,white,8724.42,0,0,0,7836.85
269.20941469,2004,53,male,college degree,white,8980052.71,2543564,1933108.64,1907673,783685.06
36.874599018,2004,47,male,college degree,white,120612536.47,3357504.48,3548271.78,0,8868702.59
9549.9246907,2004,81,female,no college,white,136462.21,110645.03,0,0,24816.69
6364.7177044,2004,29,male,some college,white,267646.52,114460.38,160498.89,73763.36,133226.46
4355.9173316,2004,44,female,no college,black,69312.12,0,11064.5,0,45714.96
20.626138172,2004,52,male,college degree,white,12507340.09,1398960.2,1290858.73,1021240.95,805889.47
6086.0544992,2004,72,female,college degree,white,950339.1,245453.93,0,0,53551.81
6339.7245229,2004,52,male,some college,white,835878.72,190767.3,106829.69,103014.34,135838.74
28.051123467,2004,68,male,college degree,white,61110396.92,4324058.8,1430754.75,1106450.34,1776352.8
6973.8327961,2004,26,male,some college,white,540761.71,368816.78,221290.07,202213.34,117552.76
9705.217275,2004,70,male,no college,white,290602.19,222561.85,0,0,80980.79
10146.70158,2004,38,male,some college,Hispanic,354318.47,292509.86,228920.76,228920.76,71837.8
564.65760415,2004,57,male,some college,Hispanic,566578.88,445123.7,0,0,52245.67
6191.5329411,2004,34,male,some college,white,69591.91,0,23070.13,0,56164.1
2.0423803244,2004,61,male,college degree,white,305164091.07,23031972.03,9907181.79,7579820.72,18299046.14
6930.0047144,2004,40,male,college degree,white,677897.96,540507.35,509984.58,454026.17,120165.04
6103.0853383,2004,62,female,no college,Hispanic,12590.64,0,254.36,0,18285.98
8235.0948141,2004,62,male,no college,black,340837.58,190767.3,30522.77,0,79674.65
1216.8775499,2004,88,female,no college,white,1322398.92,127178.2,0,0,135838.74
24.457981397,2004,78,male,some college,white,75528589.46,3154019.36,0,0,5812330.86
6253.0512314,2004,47,male,no college,black,0,0,445.12,0,54857.95
11535.571137,2004,80,male,no college,white,381661.78,228920.76,0,0,39837.32
6358.5276587,2004,57,male,college degree,white,1301541.7,508712.8,0,0,168492.29
7062.6277933,2004,40,female,no college,white,259061.99,95383.65,50871.28,50871.28,48327.25
7794.1134486,2004,42,male,college degree,white,549537,203485.12,272161.35,165331.66,114940.48
8337.1588964,2004,46,female,college degree,other,414346.58,365001.43,222561.85,222561.85,94042.21
6775.5772089,2004,28,male,college degree,white,15401.28,0,47564.65,0,64000.95
5357.6792352,2004,42,male,college degree,white,1020223.52,190767.3,117003.94,99199,184165.99
11106.213781,2004,76,female,no college,white,298995.95,254356.4,38153.46,38153.46,26645.29
11614.438465,2004,80,male,college degree,black,157484.77,130993.55,440087.44,0,27428.98
9197.5012657,2004,44,male,no college,white,444106.27,178049.48,141040.62,50871.28,87511.5
6242.3594777,2004,24,male,no college,white,20426.09,0,3815.35,0,15673.7
296.03970993,2004,37,male,college degree,white,15020254.14,1271782,830473.65,747807.82,700091.99
5578.6437856,2004,72,female,no college,white,6613.27,0,1195.48,0,20898.27
789.88845626,2004,36,male,college degree,white,939592.54,339565.79,305990.75,259443.53,239023.94
7752.0119819,2004,50,female,some college,white,270864.13,260715.31,224723.88,222561.85,45714.96
3233.1316539,2004,74,male,college degree,white,2833008.87,222561.85,0,0,227268.67
8487.6824685,2004,53,female,college degree,white,261376.64,152613.84,55958.41,53414.84,52245.67
4527.9574656,2004,47,male,no college,white,54050.74,0,381.53,0,26122.84
6791.998076,2004,53,male,some college,white,564671.21,356098.96,229556.65,208572.25,71837.8
490.99385857,2004,56,male,college degree,white,8344161.71,890247.4,63589.1,0,1724107.13
27.768818388,2004,74,male,college degree,white,152504085.3,33727658.66,0,0,20702346.99
8447.2928119,2004,43,female,no college,black,114460.38,101742.56,32557.62,31794.55,26122.84
224.5756583,2004,48,male,college degree,white,51317675.51,9538365.01,0,0,3030248.9
6982.4434903,2004,33,male,some college,white,600026.75,432405.88,441054,382806.38,202451.97
8546.2708464,2004,40,female,college degree,white,174679.26,114460.38,108610.18,99199,60082.52
9527.6211412,2004,56,male,college degree,other,1025692.18,635891,61617.84,54686.63,91429.92
9494.3943376,2004,34,male,some college,white,292128.33,254356.4,260333.78,211751.7,137144.89
5231.1646806,2004,49,female,no college,black,2925.1,0,0,0,30041.26
3857.9213394,2004,44,female,college degree,black,22955.67,0,142058.05,0,60082.52
19.817949485,2004,59,male,college degree,white,105146866.12,1691470.06,0,0,6674384.42
22.106473837,2004,52,male,college degree,white,151812617.43,2785202.58,462928.65,462928.65,6151927.72
4910.8093956,2004,60,female,college degree,white,186061.71,0,0,0,73143.94
6866.6161534,2004,56,male,some college,white,228412.05,184408.39,95383.65,49599.5,103185.2
11399.930992,2004,75,female,no college,white,414473.75,254356.4,6486.09,6486.09,45714.96
6723.6161217,2004,32,male,college degree,white,413837.86,222561.85,162788.1,158972.75,117552.76
10939.415145,2004,42,female,no college,black,48328.99,44512.37,0,0,19592.13
7581.3539161,2004,30,male,some college,white,286405.31,178049.48,86481.18,54686.63,135838.74
1727.0850264,2004,44,female,some college,white,5657267.87,953836.5,123362.85,0,108409.77
304.50492493,2004,41,male,college degree,white,23184585.87,1907673,0,0,353964.42
4309.9364191,2004,46,female,no college,white,4069.7,0,14879.85,0,33959.69
4175.4143104,2004,46,female,no college,black,152.61,0,737.63,0,9665.45
27.768818388,2004,68,male,some college,white,298988444.85,23934937.25,0,0,7719297.84
7327.9310408,2004,43,male,some college,white,5341.48,0,0,0,31347.4
8281.3091808,2004,32,female,no college,Hispanic,15388.56,0,0,0,53551.81
411.38028879,2004,73,male,college degree,white,3074087.86,331935.1,65725.69,63589.1,205064.26
1169.8812947,2004,50,male,no college,white,7912200.95,492179.63,282335.6,0,707928.84
269.12275922,2004,62,male,some college,white,19788800.75,2797920.4,220018.29,220018.29,1567370.12
10509.49754,2004,85,female,no college,black,75798.21,63589.1,41587.27,24163.86,12147.12
695.23151886,2004,44,male,some college,white,593286.3,578660.81,140201.25,133537.11,77062.36
5184.5269402,2004,25,male,no college,Hispanic,36945.27,0,21238.76,0,31347.4
9439.1522025,2004,47,male,some college,white,203230.76,152613.84,11446.04,11446.04,39184.25
5901.8995959,2004,27,male,college degree,black,49561.34,0,29886.88,0,43102.68
455.99464051,2004,39,female,college degree,white,372250.59,0,0,0,254697.64
2.8223448818,2004,74,male,college degree,white,250243457.15,5913786.3,0,0,23458306.12
5128.2888342,2004,58,male,no college,white,178024.04,167875.22,83886.74,63589.1,44408.82
4816.5977778,2004,31,female,some college,white,14015.04,0,3179.46,0,31347.4
6388.4905618,2004,43,male,college degree,white,545594.48,254356.4,39170.89,20094.16,143675.59
3888.5390819,2004,37,male,college degree,white,2005600.22,1017425.6,190767.3,190767.3,147594.02
6413.3491226,2004,28,male,no college,Hispanic,18059.3,6358.91,101.74,0,32653.54
3856.6227211,2004,52,female,no college,black,114.46,0,2034.85,0,24816.69
3613.4968736,2004,62,male,college degree,white,4678949.57,3815346,178049.48,178049.48,253391.5
1871.4189183,2004,77,female,no college,white,10759275.73,2416385.8,0,0,130614.18
6833.3243618,2004,68,female,no college,white,2518.13,0,1055.58,0,15673.7
